employee_id,department,level,tenure_years,salary,performance_tier,flight_risk_score,ai_displacement_score,skills,manager_id,employment_type,location
EMP19109,Operations,Analyst,1.7,64385,Meets,0.54,0.95,"Power BI, Stakeholder Communication, Data Analysis, Financial Modelling, SQL",EMP6076,FTE,Remote
EMP19110,Operations,Manager,1.7,109781,Developing,0.32,0.86,"Risk Assessment, Financial Modelling, Agile, Power BI",EMP2530,FTE,Toronto
EMP19111,Technology,Analyst,0.8,60458,Meets,0.61,0.4,"Power BI, Data Analysis, Risk Assessment, Project Management, Change Management",EMP1462,FTE,Vancouver
EMP19112,Operations,Senior Manager,1.3,143941,Exceeds,1.0,0.69,"Stakeholder Communication, Strategic Planning, Natural Language Processing, Power BI, Financial Modelling",EMP4062,FTE,Toronto
EMP19113,Technology,Senior Analyst,5.0,90463,Exceeds,0.46,0.45,"Project Management, Natural Language Processing, SQL, Stakeholder Communication",EMP2042,FTE,Calgary
EMP19114,Compliance & Legal,Senior Analyst,2.2,99493,Meets,0.33,0.54,"Change Management, Power BI",EMP4427,FTE,Toronto
EMP19115,Operations,Manager,5.3,123882,Top,0.4,0.61,"Strategic Planning, Data Analysis, Stakeholder Communication, Financial Modelling",EMP2027,Contract,Toronto
EMP19116,Compliance & Legal,Manager,0.2,126941,Developing,0.27,0.49,"Cloud Computing, Python, Process Automation, Financial Modelling, Risk Assessment",EMP4154,FTE,Remote
EMP19117,Technology,Senior Analyst,21.7,88128,Developing,0.35,0.21,"Excel Advanced, Machine Learning, Cloud Computing",EMP5714,FTE,Calgary
EMP19118,Customer Experience,Manager,0.5,108334,Exceeds,1.0,0.59,"Process Automation, Financial Modelling, SQL, Project Management",EMP1180,FTE,Vancouver
EMP19119,Technology,Analyst,0.5,68756,Meets,0.02,0.29,"Change Management, Stakeholder Communication, Financial Modelling",EMP1032,Contract,Vancouver
EMP19120,Sales & Distribution,Senior Manager,1.9,140694,Meets,0.03,0.53,"Stakeholder Communication, SQL",EMP4592,FTE,Vancouver
EMP19121,Sales & Distribution,Analyst,1.2,71353,Exceeds,0.25,0.6,"Natural Language Processing, Compliance",EMP3241,FTE,Toronto
EMP19122,Finance & Risk,VP,4.2,251104,Meets,0.49,0.64,"Change Management, Financial Modelling",EMP5999,FTE,Montreal
EMP19123,Technology,Senior Analyst,0.3,88986,Exceeds,0.52,0.37,"Process Automation, SQL",EMP3040,FTE,Toronto
EMP19124,Customer Experience,Senior Analyst,0.3,90840,Meets,0.51,0.65,"Machine Learning, Data Analysis, Compliance, SQL, Cloud Computing",EMP9474,FTE,Vancouver
EMP19125,Technology,Analyst,3.2,69302,Exceeds,0.81,0.41,"Power BI, Compliance, Stakeholder Communication, Strategic Planning",EMP7303,FTE,Toronto
EMP19126,Operations,Analyst,3.0,70542,Top,0.36,0.83,"SQL, Power BI, Process Automation, Compliance, Excel Advanced",EMP4054,FTE,Remote
EMP19127,Human Resources,Director,0.4,209488,Meets,0.15,0.22,"Project Management, Power BI, Data Analysis, Risk Assessment, Agile",EMP9977,FTE,Montreal
EMP19128,Sales & Distribution,Analyst,4.3,68386,Meets,0.09,0.44,"Financial Modelling, Power BI, Natural Language Processing, Machine Learning, Strategic Planning",EMP4150,FTE,Toronto
EMP19129,Customer Experience,Analyst,5.6,63892,Meets,0.37,0.44,"Data Analysis, Compliance",EMP9079,FTE,Vancouver
EMP19130,Compliance & Legal,Analyst,3.2,63018,Meets,0.3,0.64,"Agile, Data Analysis, Compliance",EMP8610,FTE,Calgary
EMP19131,Technology,Manager,0.6,129817,Low,0.23,0.41,"Stakeholder Communication, Risk Assessment, Agile, Machine Learning",EMP7258,FTE,Toronto
EMP19132,Operations,Manager,0.5,132229,Top,0.45,0.67,"Excel Advanced, Stakeholder Communication",EMP3979,FTE,Vancouver
EMP19133,Operations,Senior Manager,0.0,150340,Exceeds,0.72,0.61,"Power BI, Natural Language Processing, Financial Modelling, Risk Assessment, Python",EMP8153,FTE,Calgary
EMP19134,Strategy & Analytics,Analyst,1.4,72168,Meets,0.6,0.34,"Data Analysis, Strategic Planning",EMP1140,Contract,Remote
EMP19135,Technology,Director,7.6,209894,Developing,0.19,0.34,"Strategic Planning, Agile, Machine Learning, Risk Assessment",EMP4915,FTE,Vancouver
EMP19136,Compliance & Legal,Analyst,3.3,60409,Meets,0.42,0.41,"Process Automation, Compliance",EMP6566,Contract,Vancouver
EMP19137,Sales & Distribution,Senior Manager,9.9,142482,Meets,0.25,0.61,"Project Management, Agile",EMP2955,Contract,Remote
EMP19138,Finance & Risk,Analyst,1.9,74717,Low,0.52,0.69,"Machine Learning, Project Management, Financial Modelling, Strategic Planning",EMP4400,FTE,Vancouver
EMP19139,Customer Experience,Manager,1.0,128822,Top,0.73,0.53,"Excel Advanced, Risk Assessment, Cloud Computing",EMP9684,FTE,Vancouver
EMP19140,Customer Experience,Analyst,0.4,74126,Meets,0.04,0.63,"Strategic Planning, Project Management, Cloud Computing",EMP7168,FTE,Vancouver
EMP19141,Operations,Senior Manager,6.1,141305,Meets,0.24,0.87,"Agile, Process Automation, Machine Learning, Stakeholder Communication, Risk Assessment",EMP6859,Contract,Montreal
EMP19142,Human Resources,Senior Manager,16.6,139136,Meets,0.26,0.34,"Power BI, Process Automation, Machine Learning, Project Management, Natural Language Processing",EMP7335,Contract,Vancouver
EMP19143,Compliance & Legal,Manager,1.0,114280,Meets,0.25,0.77,"Stakeholder Communication, Natural Language Processing, Machine Learning, Cloud Computing",EMP1927,FTE,Toronto
EMP19144,Sales & Distribution,Analyst,0.1,69753,Exceeds,0.11,0.64,"Project Management, Cloud Computing, Python, Natural Language Processing, Power BI",EMP5029,FTE,Vancouver
EMP19145,Customer Experience,Senior Manager,2.2,145998,Meets,0.37,0.7,"Stakeholder Communication, Agile",EMP8950,FTE,Toronto
EMP19146,Finance & Risk,Analyst,0.4,56185,Meets,0.62,0.64,"Data Analysis, Natural Language Processing, Project Management, Process Automation",EMP1129,FTE,Vancouver
EMP19147,Human Resources,Senior Analyst,1.3,88112,Low,0.41,0.57,"Machine Learning, Stakeholder Communication, Strategic Planning",EMP1368,FTE,Remote
EMP19148,Finance & Risk,Analyst,1.3,60629,Meets,0.72,0.4,"Risk Assessment, Python, Strategic Planning, Change Management",EMP6395,FTE,Remote
EMP19149,Operations,Senior Manager,4.0,135495,Meets,0.3,0.93,"Strategic Planning, Excel Advanced, Natural Language Processing, Machine Learning, Data Analysis",EMP3225,FTE,Toronto
EMP19150,Human Resources,Senior Analyst,9.2,84163,Meets,0.26,0.52,"Financial Modelling, Agile, Project Management",EMP1055,FTE,Montreal
EMP19151,Operations,Senior Analyst,3.0,94244,Meets,0.17,0.87,"Cloud Computing, Power BI",EMP6217,FTE,Toronto
EMP19152,Human Resources,Manager,7.2,109677,Exceeds,0.17,0.53,"Natural Language Processing, Change Management, Strategic Planning, Power BI",EMP8076,FTE,Toronto
EMP19153,Operations,Senior Analyst,1.9,82287,Developing,0.46,0.5,"Stakeholder Communication, Change Management, Machine Learning, Strategic Planning",EMP1845,FTE,Remote
EMP19154,Technology,Analyst,11.8,57040,Meets,0.1,0.24,"Change Management, Strategic Planning, Python, Machine Learning, Data Analysis",EMP4688,FTE,Vancouver
EMP19155,Technology,Manager,14.3,100151,Meets,0.26,0.4,"Risk Assessment, SQL, Change Management, Compliance, Agile",EMP5567,FTE,Toronto
EMP19156,Finance & Risk,Manager,0.9,110750,Developing,0.17,0.79,"Data Analysis, Power BI, Cloud Computing",EMP7138,FTE,Toronto
EMP19157,Technology,Manager,4.5,123259,Meets,0.34,0.44,"Compliance, Risk Assessment, Agile",EMP9834,FTE,Toronto
EMP19158,Strategy & Analytics,Analyst,8.6,61328,Developing,0.53,0.45,"Risk Assessment, Power BI",EMP6051,FTE,Montreal
EMP19159,Compliance & Legal,Senior Manager,1.7,145322,Meets,0.3,0.29,"Strategic Planning, Python, Agile, Natural Language Processing",EMP4090,FTE,Toronto
EMP19160,Finance & Risk,VP,12.3,254593,Meets,0.28,0.65,"Natural Language Processing, Data Analysis, Process Automation, Financial Modelling",EMP5675,FTE,Montreal
EMP19161,Finance & Risk,Manager,0.1,115922,Meets,0.07,0.62,"Stakeholder Communication, Excel Advanced",EMP7124,Contract,Vancouver
EMP19162,Sales & Distribution,Senior Manager,2.7,135788,Exceeds,0.5,0.28,"Change Management, Stakeholder Communication, Natural Language Processing, Project Management, Compliance",EMP1083,FTE,Montreal
EMP19163,Operations,Analyst,6.7,71905,Meets,0.23,0.65,"Strategic Planning, Natural Language Processing, Data Analysis, Project Management",EMP2534,FTE,Montreal
EMP19164,Sales & Distribution,Senior Manager,1.6,140345,Meets,0.48,0.29,"Financial Modelling, Data Analysis, Strategic Planning, Compliance, Python",EMP9582,FTE,Toronto
EMP19165,Sales & Distribution,Senior Analyst,2.9,99965,Meets,0.19,0.45,"Process Automation, Financial Modelling",EMP6190,Contract,Montreal
EMP19166,Customer Experience,Senior Analyst,3.9,91532,Top,0.59,0.84,"Excel Advanced, SQL, Python",EMP6604,Contract,Calgary
EMP19167,Operations,Senior Analyst,0.6,86019,Meets,0.55,0.84,"Power BI, Strategic Planning, Machine Learning",EMP1414,Contract,Calgary
EMP19168,Sales & Distribution,Senior Manager,0.0,147896,Developing,0.31,0.4,"Excel Advanced, Project Management, Strategic Planning, Power BI, Agile",EMP4863,Contract,Remote
EMP19169,Finance & Risk,Director,0.6,206441,Meets,0.17,0.46,"Stakeholder Communication, Excel Advanced, Strategic Planning",EMP8379,FTE,Vancouver
EMP19170,Technology,Analyst,5.8,66112,Meets,0.07,0.62,"Machine Learning, Stakeholder Communication, SQL, Cloud Computing",EMP6986,FTE,Toronto
EMP19171,Operations,Senior Analyst,2.3,97184,Meets,0.19,0.86,"Excel Advanced, Agile",EMP2856,Contract,Toronto
EMP19172,Strategy & Analytics,VP,0.4,250045,Low,0.48,0.05,"Strategic Planning, Change Management, Compliance, Process Automation",EMP7546,FTE,Toronto
EMP19173,Operations,Director,0.0,173725,Meets,0.19,0.73,"Stakeholder Communication, Change Management, Machine Learning, Data Analysis, Compliance",EMP3039,FTE,Montreal
EMP19174,Technology,Senior Analyst,7.0,91547,Meets,0.38,0.34,"Natural Language Processing, Machine Learning, Change Management",EMP3378,FTE,Montreal
EMP19175,Operations,Director,1.4,184048,Meets,0.39,0.56,"Risk Assessment, Data Analysis, Change Management, Power BI, Python",EMP5791,FTE,Vancouver
EMP19176,Human Resources,Analyst,10.0,74147,Meets,0.14,0.39,"Cloud Computing, Change Management",EMP8270,FTE,Toronto
EMP19177,Human Resources,Senior Analyst,2.8,88192,Low,0.08,0.33,"Natural Language Processing, Cloud Computing, Process Automation",EMP9320,FTE,Toronto
EMP19178,Compliance & Legal,Senior Analyst,2.7,81547,Meets,0.1,0.27,"Python, Natural Language Processing",EMP3341,FTE,Toronto
EMP19179,Finance & Risk,Senior Analyst,3.6,77418,Exceeds,0.64,0.58,"Data Analysis, Natural Language Processing, Process Automation",EMP6923,FTE,Toronto
EMP19180,Strategy & Analytics,Analyst,1.7,60883,Meets,0.27,0.31,"Process Automation, Financial Modelling",EMP8705,FTE,Toronto
EMP19181,Finance & Risk,Senior Analyst,0.3,89988,Top,0.91,0.6,"Cloud Computing, Stakeholder Communication, Excel Advanced",EMP4047,FTE,Toronto
EMP19182,Human Resources,Director,13.3,205160,Meets,0.09,0.37,"Python, Data Analysis, Agile",EMP8476,FTE,Remote
EMP19183,Customer Experience,Manager,2.9,120238,Meets,0.31,0.61,"Cloud Computing, Machine Learning, Project Management, Risk Assessment",EMP6531,FTE,Toronto
EMP19184,Sales & Distribution,Analyst,1.4,65313,Exceeds,0.43,0.59,"Stakeholder Communication, Machine Learning, Financial Modelling, SQL",EMP6922,FTE,Calgary
EMP19185,Technology,Analyst,4.8,73640,Meets,0.38,0.22,"Machine Learning, Project Management, Financial Modelling, Python, Strategic Planning",EMP1411,FTE,Vancouver
EMP19186,Finance & Risk,Senior Analyst,7.8,87004,Meets,0.36,0.46,"Financial Modelling, Power BI",EMP4374,Contract,Montreal
EMP19187,Compliance & Legal,Manager,6.2,105715,Exceeds,0.37,0.41,"Process Automation, Change Management, Strategic Planning, Risk Assessment",EMP3474,FTE,Remote
EMP19188,Technology,Manager,5.8,108308,Exceeds,0.38,0.44,"Financial Modelling, Agile, Cloud Computing, Natural Language Processing, Stakeholder Communication",EMP7434,FTE,Vancouver
EMP19189,Strategy & Analytics,Senior Manager,9.5,148090,Meets,0.39,0.28,"Compliance, SQL, Change Management, Agile, Python",EMP6923,FTE,Toronto
EMP19190,Technology,Analyst,11.2,55433,Meets,0.18,0.22,"Risk Assessment, Change Management, Agile, Project Management, Machine Learning",EMP6351,FTE,Toronto
EMP19191,Finance & Risk,Senior Manager,7.9,135311,Meets,0.17,0.73,"Excel Advanced, Data Analysis, Power BI",EMP6799,Contract,Calgary
EMP19192,Finance & Risk,Senior Manager,12.7,149588,Developing,0.42,0.45,"Agile, Excel Advanced",EMP1621,FTE,Montreal
EMP19193,Compliance & Legal,Manager,1.5,116035,Exceeds,0.4,0.34,"Excel Advanced, Data Analysis",EMP5954,FTE,Toronto
EMP19194,Sales & Distribution,Senior Analyst,4.0,82109,Developing,0.14,0.42,"Python, Financial Modelling, Power BI",EMP7335,FTE,Vancouver
EMP19195,Operations,Director,8.4,189444,Meets,0.28,0.7,"Agile, Process Automation, Machine Learning, Risk Assessment",EMP5110,FTE,Toronto
EMP19196,Finance & Risk,VP,5.9,291035,Developing,0.25,0.62,"Excel Advanced, Stakeholder Communication, Machine Learning, Project Management",EMP4994,FTE,Toronto
EMP19197,Strategy & Analytics,Analyst,8.3,67048,Exceeds,0.6,0.41,"Cloud Computing, Project Management",EMP6464,FTE,Toronto
EMP19198,Operations,Manager,3.3,124666,Exceeds,0.43,0.75,"Machine Learning, Data Analysis",EMP6438,FTE,Toronto
EMP19199,Customer Experience,Analyst,2.6,69966,Exceeds,0.51,0.62,"Risk Assessment, SQL",EMP5658,FTE,Toronto
EMP19200,Technology,Senior Analyst,2.8,94908,Exceeds,0.28,0.35,"Strategic Planning, Project Management, Stakeholder Communication",EMP9264,FTE,Montreal
EMP19201,Strategy & Analytics,Analyst,0.4,61290,Meets,0.57,0.27,"Cloud Computing, Machine Learning",EMP7031,FTE,Toronto
EMP19202,Sales & Distribution,Senior Analyst,2.6,85967,Meets,0.07,0.5,"Project Management, Power BI, Stakeholder Communication, Natural Language Processing, Compliance",EMP2276,FTE,Remote
EMP19203,Customer Experience,Director,2.4,186219,Meets,0.06,0.6,"Python, Strategic Planning",EMP8499,FTE,Remote
EMP19204,Strategy & Analytics,Senior Manager,1.2,157517,Meets,0.39,0.23,"Project Management, Machine Learning, Cloud Computing, SQL",EMP3219,FTE,Toronto
EMP19205,Finance & Risk,Analyst,1.8,64903,Exceeds,1.0,0.64,"Data Analysis, Compliance, Stakeholder Communication, Power BI",EMP8149,FTE,Remote
EMP19206,Sales & Distribution,Senior Analyst,2.4,96172,Exceeds,0.33,0.52,"Agile, Stakeholder Communication, Risk Assessment, Process Automation",EMP2919,FTE,Montreal
EMP19207,Human Resources,Manager,2.7,116077,Meets,0.33,0.24,"Change Management, Natural Language Processing",EMP7651,FTE,Toronto
EMP19208,Customer Experience,Manager,1.6,122057,Meets,0.13,0.36,"SQL, Python",EMP9723,FTE,Toronto
EMP19209,Operations,Manager,4.2,127902,Meets,0.24,0.66,"Risk Assessment, Change Management, Project Management",EMP6478,FTE,Remote
EMP19210,Finance & Risk,Senior Analyst,0.3,88085,Meets,0.51,0.58,"Cloud Computing, Agile",EMP1081,FTE,Montreal
EMP19211,Finance & Risk,Senior Analyst,1.6,82457,Exceeds,0.25,0.61,"Machine Learning, Financial Modelling, Data Analysis, Strategic Planning, Cloud Computing",EMP4882,FTE,Vancouver
EMP19212,Sales & Distribution,Analyst,5.9,69741,Developing,0.26,0.43,"Data Analysis, Change Management, Project Management, Financial Modelling",EMP3183,FTE,Montreal
EMP19213,Sales & Distribution,Senior Analyst,3.6,83302,Meets,0.47,0.58,"SQL, Stakeholder Communication",EMP2487,FTE,Toronto
EMP19214,Customer Experience,Senior Analyst,6.3,76823,Developing,0.12,0.54,"Machine Learning, Excel Advanced, Process Automation, Strategic Planning",EMP4283,FTE,Toronto
EMP19215,Technology,Senior Manager,2.3,150512,Meets,0.09,0.32,"Cloud Computing, Excel Advanced, Project Management",EMP8114,FTE,Montreal
EMP19216,Finance & Risk,Senior Analyst,2.5,89837,Developing,0.03,0.68,"Cloud Computing, Risk Assessment, Machine Learning, Project Management",EMP1613,Contract,Toronto
EMP19217,Operations,Senior Manager,6.2,169597,Top,0.32,0.52,"Stakeholder Communication, Agile",EMP6561,FTE,Vancouver
EMP19218,Finance & Risk,Analyst,5.9,74842,Meets,0.01,0.53,"Natural Language Processing, Risk Assessment, Change Management",EMP1733,FTE,Vancouver
EMP19219,Compliance & Legal,C-Suite,2.4,467037,Meets,0.45,0.51,"Project Management, Data Analysis, Change Management",,Contract,Toronto
EMP19220,Customer Experience,Director,6.3,175464,Exceeds,0.38,0.53,"Strategic Planning, Financial Modelling, Python",EMP2350,FTE,Toronto
EMP19221,Operations,Senior Manager,19.5,157933,Meets,0.52,0.72,"Excel Advanced, Agile, Strategic Planning",EMP5731,Contract,Montreal
EMP19222,Sales & Distribution,Senior Analyst,2.7,85362,Exceeds,0.61,0.41,"Financial Modelling, Python",EMP8476,FTE,Toronto
EMP19223,Technology,Analyst,3.1,71421,Developing,0.36,0.44,"Compliance, Agile, Power BI",EMP1024,FTE,Montreal
EMP19224,Human Resources,Senior Analyst,1.8,91877,Meets,0.74,0.53,"Machine Learning, Stakeholder Communication, Strategic Planning",EMP1514,FTE,Toronto
EMP19225,Sales & Distribution,Senior Manager,8.5,163739,Exceeds,0.15,0.46,"SQL, Python",EMP3141,FTE,Vancouver
EMP19226,Strategy & Analytics,Senior Manager,0.2,156555,Meets,0.3,0.25,"Project Management, Change Management, Agile",EMP1590,FTE,Montreal
EMP19227,Operations,Analyst,4.3,70274,Meets,0.14,0.87,"Compliance, SQL, Project Management, Stakeholder Communication, Excel Advanced",EMP9377,FTE,Toronto
EMP19228,Strategy & Analytics,Manager,4.2,119991,Meets,0.28,0.37,"Risk Assessment, Financial Modelling, Machine Learning, Data Analysis, Natural Language Processing",EMP8300,Contract,Vancouver
EMP19229,Operations,Senior Analyst,0.6,79129,Meets,0.41,0.88,"Change Management, Process Automation, Data Analysis, SQL",EMP4162,Contract,Vancouver
EMP19230,Sales & Distribution,Manager,12.8,126002,Exceeds,0.25,0.55,"Machine Learning, Stakeholder Communication, Project Management",EMP3380,FTE,Toronto
EMP19231,Customer Experience,Manager,0.7,112022,Meets,0.4,0.22,"Python, Agile",EMP1210,Contract,Remote
EMP19232,Technology,Senior Analyst,5.6,90639,Meets,0.12,0.2,"Natural Language Processing, Agile, Process Automation, Excel Advanced, Python",EMP3233,FTE,Montreal
EMP19233,Finance & Risk,Analyst,0.5,58296,Low,0.89,0.72,"Risk Assessment, Machine Learning, Strategic Planning",EMP8415,FTE,Vancouver
EMP19234,Customer Experience,Senior Manager,0.5,168029,Low,0.85,0.54,"Python, Natural Language Processing, Cloud Computing",EMP1130,Contract,Remote
EMP19235,Finance & Risk,Senior Analyst,0.1,89468,Exceeds,0.38,0.6,"SQL, Process Automation, Machine Learning, Excel Advanced",EMP2027,FTE,Remote
EMP19236,Sales & Distribution,Manager,1.3,113359,Meets,0.13,0.38,"Cloud Computing, Excel Advanced, Project Management, Change Management, Strategic Planning",EMP2994,Contract,Calgary
EMP19237,Sales & Distribution,Manager,13.1,125287,Developing,0.21,0.56,"Stakeholder Communication, SQL, Strategic Planning, Risk Assessment, Agile",EMP4167,FTE,Vancouver
EMP19238,Finance & Risk,Director,4.3,219017,Meets,0.43,0.58,"Python, Process Automation, Data Analysis",EMP8031,FTE,Toronto
EMP19239,Sales & Distribution,Senior Analyst,6.7,76131,Low,0.14,0.56,"Data Analysis, Compliance, Process Automation, Machine Learning, Power BI",EMP7259,FTE,Montreal
EMP19240,Operations,Analyst,0.9,59073,Meets,0.84,0.83,"Process Automation, Compliance, Data Analysis, Python",EMP4937,FTE,Vancouver
EMP19241,Technology,Senior Analyst,0.8,75750,Meets,0.28,0.19,"Data Analysis, Python",EMP1382,FTE,Toronto
EMP19242,Sales & Distribution,Senior Manager,11.3,146829,Top,0.12,0.5,"Cloud Computing, Python, SQL",EMP6721,FTE,Remote
